Year,Month,Day,Hour,MUSG,SNRD,HARF,GENE,CASC,LSRE
2018,10,11,15,1669.425,434.05,828.1,803.1,16012,51378.963
2018,10,11,16,720.525,158.3,346.925,329.775,14351,26145.675
2018,10,11,17,89.42857143,14.08571429,33.4,28.14285714,9516,2477.848
2018,10,11,18,0,0,0,0,6150,0
2018,10,11,19,0,0,0,0,2133,0
2018,10,11,20,0,0,0,0,114,0
2018,10,11,21,0,0,0,0,0,0
2018,10,11,22,0,0,0,0,0,0
2018,10,11,23,0,0,0,0,0,0
2018,10,12,0,0,0,0,0,0,0
2018,10,12,1,0,0,0,0,0,0
2018,10,12,2,0,0,0,0,0,0
2018,10,12,3,0,0,0,0,0,0
2018,10,12,4,0,0,0,0,0,0
2018,10,12,5,0,0,0,0,0,0
2018,10,12,6,24.05,1.45,3.15,11.3,0,0
2018,10,12,7,433.75,95.075,181.7,460.175,0,5126.795
2018,10,12,8,1087.55,250.075,624.85,1075.775,12,14079.096
2018,10,12,9,2723.9,559.3,1082.825,1527.65,261,15997.096
2018,10,12,10,2283.875,642.35,1607.6,1848.375,2060,19699.859
2018,10,12,11,3317.175,1034.65,1809.275,1959.775,6234,25873.199
2018,10,12,12,2080.8875,987.675,1954,1956.725,13155,23031.248
2018,10,12,13,3556.175,1236.825,1660.4,1830.575,14386,30743.038
2018,10,12,14,3160.025,973.75,1605.525,1509.175,17359,37002.189
2018,10,12,15,2162.35,537.85,1146.9,1041.1,17690,24040.322
2018,10,12,16,959.875,159.95,469.85,395.325,16439,15754.621
2018,10,12,17,87.45714286,11.4,15.08571429,23.94285714,13240,1712.921
2018,10,12,18,0,0,0,0,8281,0
2018,10,12,19,0,0,0,0,2805,0
2018,10,12,20,0,0,0,0,137,0
2018,10,12,21,0,0,0,0,0,0
2018,10,12,22,0,0,0,0,0,0
2018,10,12,23,0,0,0,0,0,0
2018,10,13,0,0,0,0,0,0,0
2018,10,13,1,0,0,0,0,0,0
2018,10,13,2,0,0,0,0,0,0
2018,10,13,3,0,0,0,0,0,0
2018,10,13,4,0,0,0,0,0,0
2018,10,13,5,0,0,0,0,0,0
2018,10,13,6,2.8,5.775,1.4,0.125,0,34.353
2018,10,13,7,113.7,60.725,71.975,52.25,0,18777.756
2018,10,13,8,666.075,234.15,200.1,564.2,16,46763.584
2018,10,13,9,1689.875,396.775,658.475,977.775,228,67297.169
2018,10,13,10,3544.125,909.475,1032.1,950.5,1257,80383.983
2018,10,13,11,2909.275,1323.625,1625.175,1234.1,3247,86848.761
2018,10,13,12,1552.65,648.4,1138.95,598.875,5537,87429.157
2018,10,13,13,1156.675,693.55,600.2,666.325,12961,82365.519
2018,10,13,14,809.825,216.025,348.4,767.6,12812,71565.832
2018,10,13,15,1548.3,322.35,504.975,363.975,5471,54722.842
2018,10,13,16,481.1,119.475,90.7,133.825,4048,31723.698
2018,10,13,17,27.48571428,7.571428571,31.17142857,23.6,3518,3735.691
2018,10,13,18,0,0,0,0,2627,0
2018,10,13,19,0,0,0,0,1510,0
2018,10,13,20,0,0,0,0,67,0
2018,10,13,21,0,0,0,0,0,0
2018,10,13,22,0,0,0,0,0,0
2018,10,13,23,0,0,0,0,0,0
2018,10,14,0,0,0,0,0,0,0
2018,10,14,1,0,0,0,0,0,0
2018,10,14,2,0,0,0,0,0,0
2018,10,14,3,0,0,0,0,0,0
2018,10,14,4,0,0,0,0,0,0
2018,10,14,5,0,0,0,0,0,0
2018,10,14,6,65.875,26.76666667,20.725,37.35,0,0
2018,10,14,7,520.025,199.9,256.925,400.85,0,9731.275
2018,10,14,8,2115.125,528.525,768.075,1042.425,48,30426.622
2018,10,14,9,3076.15,975.075,1441.375,1481.2,809,40056.25
2018,10,14,10,3578,1276.375,1784.075,1444.8,3779,29631.126
2018,10,14,11,3614.775,1357.475,1745,1748.325,9443,26228.055
2018,10,14,12,3902.025,1159.7,1838.6,1820.7,14512,29150.728
2018,10,14,13,3508.225,1171.25,1734.5,1769.475,15163,27795.107
2018,10,14,14,3108.2,924.7,1539.5,1077.1,16751,26229.169
2018,10,14,15,1878.175,466.3,892.325,570.075,16844,22812.641
2018,10,14,16,380.05,190.4,441.05,118.925,15714,10612.971
2018,10,14,17,16.05714286,5.6,18.91428571,11.25714286,12572,860.411
2018,10,14,18,0,0,0,0,7019,0
2018,10,14,19,0,0,0,0,1919,0
2018,10,14,20,0,0,0,0,23,0
2018,10,14,21,0,0,0,0,0,0
2018,10,14,22,0,0,0,0,0,0
2018,10,14,23,0,0,0,0,0,0
2018,10,15,0,0,0,0,0,0,0
2018,10,15,1,0,0,0,0,0,0
2018,10,15,2,0,0,0,0,0,0
2018,10,15,3,0,0,0,0,0,0
2018,10,15,4,0,0,0,0,0,0
2018,10,15,5,0,0,0,0,0,0
2018,10,15,6,33.925,16.1,6.975,11.025,0,0
2018,10,15,7,374.25,241.55,330.95,67.875,0,15714.087
2018,10,15,8,860.7,411.925,718.65,242.925,36,42349.252
2018,10,15,9,854.925,417.2,1058.325,422.875,619,63476.945
2018,10,15,10,2129.975,815.875,1583.05,1274.575,3726,77190.304
2018,10,15,11,2101.1,661.775,944.675,1062.9,6236,82988.707
2018,10,15,12,2695.125,1234.6,1035.075,525.825,10215,66164.192
2018,10,15,13,1472,625.975,1679.95,468.125,11246,52392.454
2018,10,15,14,1393.1,508.75,1308.375,120,12914,64640.293
2018,10,15,15,260.375,126.625,253.15,48.475,11263,51379.634
2018,10,15,16,34.65,29.35,80.7,54.475,8591,27614.738
2018,10,15,17,0,2.457142857,11.88571429,0,5761,2345.256
2018,10,15,18,0,0,0,0,1277,0
2018,10,15,19,0,0,0,0,530,0
2018,10,15,20,0,0,0,0,2,0
2018,10,15,21,0,0,0,0,0,0
2018,10,15,22,0,0,0,0,0,0
2018,10,15,23,0,0,0,0,0,0
2018,10,16,0,0,0,0,0,0,0
2018,10,16,1,0,0,0,0,0,0
2018,10,16,2,0,0,0,0,0,0
2018,10,16,3,0,0,0,0,0,0
2018,10,16,4,0,0,0,0,0,0
2018,10,16,5,0,0,0,0,0,0
2018,10,16,6,12.675,12.125,9.9,0,0,0
2018,10,16,7,71.75,40.175,63.1,46.625,0,1943.03
2018,10,16,8,116.95,12.825,46.475,14.2,24,7567.461
2018,10,16,9,148.125,47.875,141.25,100.075,247,23381.467
2018,10,16,10,119.875,93.3,133.4,108.525,614,19687.548
2018,10,16,11,258.275,130.975,333.25,121.175,682,15817.365
2018,10,16,12,105.15,157.375,529.775,93.875,1960,8323.016
2018,10,16,13,114.45,48.725,146.45,181.125,1603,9017.219
2018,10,16,14,91.2,30.55,64.25,97.175,3091,12301.384
2018,10,16,15,64.5,23.475,21.75,113.7,1397,12113.804
2018,10,16,16,56.675,11.1,8.675,130.675,842,6620.726
2018,10,16,17,7.771428571,0,25.97142857,3.428571428,252,861.39
2018,10,16,18,0,0,0,0,211,0
2018,10,16,19,0,0,0,0,182,0
2018,10,16,20,0,0,0,0,0,0
2018,10,16,21,0,0,0,0,0,0
2018,10,16,22,0,0,0,0,0,0
2018,10,16,23,0,0,0,0,0,0
2018,10,17,0,0,0,0,0,0,0
2018,10,17,1,0,0,0,0,0,0
2018,10,17,2,0,0,0,0,0,0
2018,10,17,3,0,0,0,0,0,0
2018,10,17,4,0,0,0,0,0,0
2018,10,17,5,0,0,0,0,0,0
2018,10,17,6,27.075,11.525,30.275,17.95,0,0
2018,10,17,7,876.925,135.225,264.225,336.775,0,870.903
2018,10,17,8,1332.225,352.45,748.45,676.225,29,3509.683
2018,10,17,9,896.45,224.85,1386.25,589.275,552,4312.061
2018,10,17,10,1295.95,351.025,549.7,911.15,3793,6825.32
2018,10,17,11,1732.125,423.75,508.025,968.6,7942,6025.631
2018,10,17,12,2823.85,728.275,1306.325,871.875,6007,7630.589
2018,10,17,13,2554.225,520.375,1075.825,912.075,4144,9850.684
2018,10,17,14,2588.1,700.775,964.275,987.475,7631,9450.058
2018,10,17,15,1006.75,254.95,847.5,561.175,13747,3445.037
2018,10,17,16,563.575,86.025,157.075,201.825,11576,1635.415
2018,10,17,17,19.02857143,3.371428571,14.82857143,9.6,8774,0
2018,10,17,18,0,0,0,0,3147,0
2018,10,17,19,0,0,0,0,1939,0
2018,10,17,20,0,0,0,0,14,0
2018,10,17,21,0,0,0,0,0,0
2018,10,17,22,0,0,0,0,0,0
2018,10,17,23,0,0,0,0,0,0
2018,10,18,0,0,0,0,0,0,0
2018,10,18,1,0,0,0,0,0,0
2018,10,18,2,0,0,0,0,0,0
2018,10,18,3,0,0,0,0,0,0
2018,10,18,4,0,0,0,0,0,0
2018,10,18,5,0,0,0,0,0,0
2018,10,18,6,6.375,0.2,6.725,2.7,0,0
2018,10,18,7,259.95,46.97777778,106.6,90.775,0,6852.352
2018,10,18,8,722.35,194.8,258.35,418.525,10,32559.409
2018,10,18,9,852.175,723.0142857,371.25,418.025,222,58708.722
2018,10,18,10,907.325,570.85,441.775,490.975,1709,76016.608
2018,10,18,11,1318.55,465.225,902.65,579.9,6363,85046.973
2018,10,18,12,1592.65,386.15,527.525,411.95,5156,87586.056
2018,10,18,13,1021.275,311.925,215.25,610.775,5869,83127.419
2018,10,18,14,531.4,236.275,471.375,281.375,6677,71501.172
2018,10,18,15,408.325,132.225,177.375,179.875,5484,40322.543
2018,10,18,16,124.425,39.525,78.7,55.775,3649,19152.451
2018,10,18,17,2.885714285,0.228571428,2.542857142,2.942857142,3764,1879.431
2018,10,18,18,0,0,0,0,1712,0
2018,10,18,19,0,0,0,0,450,0
2018,10,18,20,0,0,0,0,0,0
2018,10,18,21,0,0,0,0,0,0
2018,10,18,22,0,0,0,0,0,0
2018,10,18,23,0,0,0,0,0,0
2018,10,19,0,0,0,0,0,0,0
2018,10,19,1,0,0,0,0,0,0
2018,10,19,2,0,0,0,0,0,0
2018,10,19,3,0,0,0,0,0,0
2018,10,19,4,0,0,0,0,0,0
2018,10,19,5,0,0,0,0,0,0
2018,10,19,6,32.45,7.4,7.4,14.825,0,0
2018,10,19,7,842.475,180.4,198.75,427.725,0,7197.365
2018,10,19,8,1680.4,472.15,677.075,1075.95,18,29921.257
2018,10,19,9,3199.025,905.475,1573.375,1562.85,614,63174.92
2018,10,19,10,3870.925,1262.65,1873.8,1875.35,4743,77768.049
2018,10,19,11,3993.55,1364.075,1976.175,1979.425,9478,84808.489
2018,10,19,12,3987.1,1356.475,1985.225,1975.275,15157,85744.509
2018,10,19,13,3846.25,1226.455556,1906.9,1841.825,17488,80765.121
2018,10,19,14,3214.25,910.4333333,1617.325,1534.425,17906,69874.697
2018,10,19,15,2190.375,497.475,1116.55,1030.55,17777,52321.697
2018,10,19,16,870.3,106.075,418.525,316.3,16519,23383.036
2018,10,19,17,34.94285714,3.171428571,8.971428571,9.028571428,13209,753.03
2018,10,19,18,0,0,0,0,8038,0
2018,10,19,19,0,0,0,0,2095,0
2018,10,19,20,0,0,0,0,30,0
2018,10,19,21,0,0,0,0,0,0
2018,10,19,22,0,0,0,0,0,0
2018,10,19,23,0,0,0,0,0,0
2018,10,20,0,0,0,0,0,0,0
2018,10,20,1,0,0,0,0,0,0
2018,10,20,2,0,0,0,0,0,0
2018,10,20,3,0,0,0,0,0,0
2018,10,20,4,0,0,0,0,0,0
2018,10,20,5,0,0,0,0,0,0
2018,10,20,6,24.7,6.142857142,6.825,11.35,0,0
2018,10,20,7,748.85,165.4,185.8,385.525,0,11568.723
2018,10,20,8,2044.2,470.325,871.275,1018.325,17,34964.224
2018,10,20,9,3044.525,726.175,1418.5,1500.7,549,52322.276
2018,10,20,10,3679.025,755.225,1764.75,1783.525,4555,68244.88
2018,10,20,11,3957.225,965.5,1931.875,1918.95,10440,80765.739
2018,10,20,12,3030.1,969.375,1950.65,1639.525,14614,81712.495
2018,10,20,13,1569.775,915.725,1885.175,679.95,16937,76151.057
2018,10,20,14,394.35,223.775,484.475,280.7,15902,63220.817
2018,10,20,15,176.35,99.6,216.975,100.25,15689,44745.53
2018,10,20,16,89.85,32.8,73.25,44.25,12582,18785.842
2018,10,20,17,0.971428571,0,1.628571428,0,2670,975.786
2018,10,20,18,0,0,0,0,1347,0
2018,10,20,19,0,0,0,0,359,0
2018,10,20,20,0,0,0,0,4,0
2018,10,20,21,0,0,0,0,0,0
2018,10,20,22,0,0,0,0,0,0
2018,10,20,23,0,0,0,0,0,0
2018,10,21,0,0,0,0,0,0,0
2018,10,21,1,0,0,0,0,0,0
2018,10,21,2,0,0,0,0,0,0
2018,10,21,3,0,0,0,0,0,0
2018,10,21,4,0,0,0,0,0,0
2018,10,21,5,0,0,0,0,0,0
2018,10,21,6,18.6,5.675,4.975,6.425,0,0
2018,10,21,7,566.15,153.95,203.775,245.6,0,11398.498
2018,10,21,8,1042.9,296.075,384.775,633.05,23,37940.654
2018,10,21,9,942.175,420.8,691.05,222.7,495,59722.89
2018,10,21,10,1105.375,320.325,993.475,307.475,3296,73494.202
2018,10,21,11,2143.5,309.425,742.4,763.325,5239,79108.089
2018,10,21,12,1581.25,598.6,945.325,1578.025,5750,65282.496
2018,10,21,13,3040.875,1128.875,1781.05,1479.65,4911,58113.515
2018,10,21,14,1725.675,808.925,1397.25,1535.75,5126,58661.931
2018,10,21,15,1055.2,515.775,970.925,198.425,11602,33830.119
2018,10,21,16,122.875,136.025,165,14.775,16084,10192.883
2018,10,21,17,0,0,5.971428571,0,12227,104.022
2018,10,21,18,0,0,0,0,7766,0
2018,10,21,19,0,0,0,0,1169,0
2018,10,21,20,0,0,0,0,0,0
2018,10,21,21,0,0,0,0,0,0
2018,10,21,22,0,0,0,0,0,0
2018,10,21,23,0,0,0,0,0,0
2018,10,22,0,0,0,0,0,0,0
2018,10,22,1,0,0,0,0,0,0
2018,10,22,2,0,0,0,0,0,0
2018,10,22,3,0,0,0,0,0,0
2018,10,22,4,0,0,0,0,0,0
2018,10,22,5,0,0,0,0,0,0
2018,10,22,6,0.475,0,0,2.875,0,0
2018,10,22,7,80.375,23.1,48.85,54.05,0,499.356
2018,10,22,8,263.775,44.975,208.1,156.85,7,3467.566
2018,10,22,9,467.55,107.45,245.325,573.15,140,9472.464
2018,10,22,10,501.975,168.1,347.15,631.8,792,16606.026
2018,10,22,11,1099.425,248.65,277.425,915.125,1273,14223.998
2018,10,22,12,1445.65,426.325,524.85,623.85,1719,10467.209
2018,10,22,13,2220.425,268.55,539.475,647.725,2465,8673.954
2018,10,22,14,1520.95,629.425,533.55,836.725,2738,10900.907
2018,10,22,15,2430,445.2,735.5,760.775,5181,8291.638
2018,10,22,16,758.35,109.975,340,278.75,5416,6017.067
2018,10,22,17,11.51428571,1.742857142,6.514285714,4,6508,441.804
2018,10,22,18,0,0,0,0,5445,0
2018,10,22,19,0,0,0,0,1007,0
2018,10,22,20,0,0,0,0,10,0
2018,10,22,21,0,0,0,0,0,0
2018,10,22,22,0,0,0,0,0,0
2018,10,22,23,0,0,0,0,0,0
2018,10,23,0,0,0,0,0,0,0
2018,10,23,1,0,0,0,0,0,0
2018,10,23,2,0,0,0,0,0,0
2018,10,23,3,0,0,0,0,0,0
2018,10,23,4,0,0,0,0,0,0
2018,10,23,5,0,0,0,0,0,0
2018,10,23,6,12.15,3.475,3.15,2.35,0,0
2018,10,23,7,535.275,124.75,209.525,89.05,0,7098.183
2018,10,23,8,545.875,150.1,358.475,568.15,17,34706.531
2018,10,23,9,2632,563.3,725.425,987.675,433,59483.605
2018,10,23,10,2432.925,300.325,632.9,793.5,2769,73301.138
2018,10,23,11,1695,380.6,352.7,176.25,2490,79450.314
2018,10,23,12,656.675,277.525,424.85,151.425,5977,78134.475
2018,10,23,13,453.025,252.975,476.15,104.95,5505,70525.639
2018,10,23,14,517.45,141.575,368.85,96.85,4676,54418.738
2018,10,23,15,189,128.625,160.625,423.5,4762,41637.706
2018,10,23,16,211.275,41.625,61.875,175.175,4230,18232.674
2018,10,23,17,10.31428571,1.085714285,6.4,3.771428571,2013,702.827
2018,10,23,18,0,0,0,0,1374,0
2018,10,23,19,0,0,0,0,487,0
2018,10,23,20,0,0,0,0,3,0
2018,10,23,21,0,0,0,0,0,0
2018,10,23,22,0,0,0,0,0,0
2018,10,23,23,0,0,0,0,0,0
2018,10,24,0,0,0,0,0,0,0
2018,10,24,1,0,0,0,0,0,0
2018,10,24,2,0,0,0,0,0,0
2018,10,24,3,0,0,0,0,0,0
2018,10,24,4,0,0,0,0,0,0
2018,10,24,5,0,0,0,0,0,0
2018,10,24,6,7.625,0,1.1,5.95,0,0
2018,10,24,7,546.225,101.75,93.45,343.575,0,7506.432
2018,10,24,8,2083.65,515.85,538.55,930.725,11,25572.456
2018,10,24,9,2829.375,990.35,1096.525,1531.75,331,34585.987
2018,10,24,10,3819.125,497.35,1585.7,1847.275,2767,51757.068
2018,10,24,11,2806.6,1078.65,1027.25,1225.6,8410,57326.765
2018,10,24,12,2297.75,887.7,1631.15,914.15,12232,48668.679
2018,10,24,13,1406.1,414.125,772.425,892.625,13838,26333.928
2018,10,24,14,1317.4,431.75,577.525,493.65,14129,12947.716
2018,10,24,15,441.675,212.525,199.6,323.725,8876,8954.154
2018,10,24,16,199.15,56.025,102.75,96.3,6126,5066.886
2018,10,24,17,1.799999999,0,0,1.142857142,4393,58.941
2018,10,24,18,0,0,0,0,2003,0
2018,10,24,19,0,0,0,0,474,0
2018,10,24,20,0,0,0,0,0,0
2018,10,24,21,0,0,0,0,0,0
2018,10,24,22,0,0,0,0,0,0
2018,10,24,23,0,0,0,0,0,0
2018,10,25,0,0,0,0,0,0,0
2018,10,25,1,0,0,0,0,0,0
2018,10,25,2,0,0,0,0,0,0
2018,10,25,3,0,0,0,0,0,0
2018,10,25,4,0,0,0,0,0,0
2018,10,25,5,0,0,0,0,0,0
2018,10,25,6,11.15,8.575,6.025,0,0,0
2018,10,25,7,199.6,147.1,135.45,43.025,0,1839.695
2018,10,25,8,546.175,371.65,679.375,98.9,22,8558.273
2018,10,25,9,1166.275,780.025,1239.975,139.15,474,23152.932
2018,10,25,10,3300.65,1150.4,1680.975,262,3549,36234.596
2018,10,25,11,3867.875,1256.25,1869.45,534.95,7057,38597.358
2018,10,25,12,3421.825,1158.55,1870.775,564.725,12134,42915.992
2018,10,25,13,3087.3,846.15,1396,446.35,16611,39302.682
2018,10,25,14,778.675,292.45,658.4,159.85,17446,16630.073
2018,10,25,15,433.025,184.3,235.45,71.3,15834,5147.838
2018,10,25,16,88.3,25.675,53.375,11.625,11335,1634.61
2018,10,25,17,0,0,0,0,3756,0
2018,10,25,18,0,0,0,0,2363,0
2018,10,25,19,0,0,0,0,253,0
2018,10,25,20,0,0,0,0,0,0
2018,10,25,21,0,0,0,0,0,0
2018,10,25,22,0,0,0,0,0,0
2018,10,25,23,0,0,0,0,0,0
2018,10,26,0,0,0,0,0,0,0
2018,10,26,1,0,0,0,0,0,0
2018,10,26,2,0,0,0,0,0,0
2018,10,26,3,0,0,0,0,0,0
2018,10,26,4,0,0,0,0,0,0
2018,10,26,5,0,0,0,0,0,0
2018,10,26,6,0,0,0,0,0,0
2018,10,26,7,65.425,12.425,23.775,12.425,0,3942.156
2018,10,26,8,111.2,27.85,63.675,40.05,2,18663.171
2018,10,26,9,204.5,49.425,101.7,107.65,30,55647.726
2018,10,26,10,181.65,53.125,94.675,165.925,201,67636.726
2018,10,26,11,200.75,48.575,82.55,163.425,515,68294.642
2018,10,26,12,197.6,58.525,44.725,129.6,805,37151.193
2018,10,26,13,110.025,48.55,38.9,118.5,807,25915.078
2018,10,26,14,76.25,23.525,40.075,73.325,846,19458.102
2018,10,26,15,75.85,34.075,52.55,15.175,832,14062.619
2018,10,26,16,16.675,7.425,16.625,1.1,689,2767.653
2018,10,26,17,0,0,0,0,430,0
2018,10,26,18,0,0,0,0,405,0
2018,10,26,19,0,0,0,0,45,0
2018,10,26,20,0,0,0,0,0,0
2018,10,26,21,0,0,0,0,0,0
2018,10,26,22,0,0,0,0,0,0
2018,10,26,23,0,0,0,0,0,0
2018,10,27,0,0,0,0,0,0,0
2018,10,27,1,0,0,0,0,0,0
2018,10,27,2,0,0,0,0,0,0
2018,10,27,3,0,0,0,0,0,0
2018,10,27,4,0,0,0,0,0,0
2018,10,27,5,0,0,0,0,0,0
2018,10,27,6,4.35,0,0,3.15,0,0
2018,10,27,7,269.675,12.6,45.975,149.85,0,2543.424
2018,10,27,8,627.425,92.9,141.325,707.225,2,29656.299
2018,10,27,9,1422.5,270.925,454.95,1175.675,41,37572.589
2018,10,27,10,2701.45,582.175,633.85,1916.9,346,27117.114
2018,10,27,11,2773.375,715.675,1241.9,1981.475,1844,27526.709
2018,10,27,12,3697.875,1148.2,1358.1,1979.175,4909,11716.704
2018,10,27,13,3821.275,1017.825,1442.95,1771.95,8846,13644.936
2018,10,27,14,3072.825,894.675,1513.8,1082.775,8471,13799.18
2018,10,27,15,1689.525,352.475,1003.8,786.775,13465,7978.636
2018,10,27,16,665.65,77.925,348.825,208.075,13801,1618.795
2018,10,27,17,11.42857143,4.085714285,7.657142857,4.028571428,11921,0
2018,10,27,18,0,0,0,0,6363,0
2018,10,27,19,0,0,0,0,1409,0
2018,10,27,20,0,0,0,0,22,0
2018,10,27,21,0,0,0,0,0,0
2018,10,27,22,0,0,0,0,0,0
2018,10,27,23,0,0,0,0,0,0
2018,10,28,0,0,0,0,0,0,0
2018,10,28,1,0,0,0,0,0,0
2018,10,28,2,0,0,0,0,0,0
2018,10,28,3,0,0,0,0,0,0
2018,10,28,4,0,0,0,0,0,0
2018,10,28,5,0,0,0,0,0,0
2018,10,28,6,4.5,1.15,4.45,3.575,0,0
2018,10,28,7,155.9,121.9,126.35,302,0,4585.372
2018,10,28,8,565.3,562.8,762.825,952.15,11,20342.954
2018,10,28,9,986.925,961.3,1450.55,584.95,367,56319.753
2018,10,28,10,3551.2,1215.375,1802.825,1223.775,3992,73595.269
2018,10,28,11,3985.625,1315.025,1954.2,1736.55,10690,81045.927
2018,10,28,12,3920.75,1279.85,1959.95,1953.075,15170,82169.829
2018,10,28,13,3763.4,1182.925,1853.55,1704.175,17314,77336.408
2018,10,28,14,2976.825,863.575,1523.275,1428.675,17750,66553.218
2018,10,28,15,1852.4,399.3,992.125,800.95,17621,49407.325
2018,10,28,16,180.6,29.25,149.75,65.025,16057,26643.839
2018,10,28,17,1.028571428,0,0.175,0.375,11980,397.765
2018,10,28,18,0,0,0,0,5773,0
2018,10,28,19,0,0,0,0,365,0
2018,10,28,20,0,0,0,0,0,0
2018,10,28,21,0,0,0,0,0,0
2018,10,28,22,0,0,0,0,0,0
2018,10,28,23,0,0,0,0,0,0
2018,10,29,0,0,0,0,0,0,0
2018,10,29,1,0,0,0,0,0,0
2018,10,29,2,0,0,0,0,0,0
2018,10,29,3,0,0,0,0,0,0
2018,10,29,4,0,0,0,0,0,0
2018,10,29,5,0,0,0,0,0,0
2018,10,29,6,0.175,0,0,0,0,0
2018,10,29,7,119.225,56.75,45.225,46.125,0,3204.638
2018,10,29,8,1017.7,226.15,660.75,191.1,2,16477.42
2018,10,29,9,969.75,373.6,497.425,646.25,93,38545.727
2018,10,29,10,2637.35,474.55,1193.8,970.425,1026,68234.074
2018,10,29,11,2973.4,966.225,1441.475,1562.8,3725,75737.079
2018,10,29,12,2173.5,542.575,989.875,1623.4,8815,75987.993
2018,10,29,13,2364.325,600.65,1966.15,563.25,7924,59999.861
2018,10,29,14,582.4,293.025,572.1,351.425,10533,39627.781
2018,10,29,15,326.575,61.8,81.525,158.45,10271,10782.492
2018,10,29,16,27.25,10,15.1,11.35,8083,4610.967
2018,10,29,17,0,0,0,0,2759,0
2018,10,29,18,0,0,0,0,533,0
2018,10,29,19,0,0,0,0,83,0
2018,10,29,20,0,0,0,0,0,0
2018,10,29,21,0,0,0,0,0,0
2018,10,29,22,0,0,0,0,0,0
2018,10,29,23,0,0,0,0,0,0
2018,10,30,0,0,0,0,0,0,0
2018,10,30,1,0,0,0,0,0,0
2018,10,30,2,0,0,0,0,0,0
2018,10,30,3,0,0,0,0,0,0
2018,10,30,4,0,0,0,0,0,0
2018,10,30,5,0,0,0,0,0,0
2018,10,30,6,0,0,0,0,0,0
2018,10,30,7,82.55,11.725,9.675,17.925,0,480.507
2018,10,30,8,127.6,75.975,84.725,108.7,0,3613.397
2018,10,30,9,457.675,152.55,172.45,169.75,23,4935.98
2018,10,30,10,521.2,127.375,152.325,211.675,374,10651.386
2018,10,30,11,457.8,74.15,219.925,311.5,2264,14455.661
2018,10,30,12,512.575,83.075,391.325,218.5,5244,22438.828
2018,10,30,13,603.25,131.625,329.75,322.3,4616,14266.284
2018,10,30,14,444.5,99.475,161.925,154.2,3677,9533.107
2018,10,30,15,152.275,35.975,49.225,126.65,2849,5162.461
2018,10,30,16,5.525,1.425,16.6,26.425,2142,929.142
2018,10,30,17,0,0,0,0,1535,0
2018,10,30,18,0,0,0,0,525,0
2018,10,30,19,0,0,0,0,38,0
2018,10,30,20,0,0,0,0,0,0
2018,10,30,21,0,0,0,0,0,0
2018,10,30,22,0,0,0,0,0,0
2018,10,30,23,0,0,0,0,0,0
2018,10,31,0,0,0,0,0,0,0
2018,10,31,1,0,0,0,0,0,0
2018,10,31,2,0,0,0,0,0,0
2018,10,31,3,0,0,0,0,0,0
2018,10,31,4,0,0,0,0,0,0
2018,10,31,5,0,0,0,0,0,0
2018,10,31,6,0,0,0,0,0,0
2018,10,31,7,44.8,9.975,15.9,40.1,0,403.321
2018,10,31,8,321.2,72.5,82.025,227.525,1,5939.32
2018,10,31,9,650.775,138.7,184.675,214.175,32,9338.681
2018,10,31,10,544.525,222.7571429,268.925,466.925,343,10783.972
2018,10,31,11,301.925,176.375,334.325,297.325,1319,9769.956
2018,10,31,12,322.575,86.45,423.35,398.475,2026,11430.632
2018,10,31,13,381.475,97.925,206.15,464.225,3462,7942.691
2018,10,31,14,405.55,94.8,188.075,474.95,2097,3701.866
2018,10,31,15,192.85,41.05,135.75,140.45,1742,3945.973
2018,10,31,16,23.575,3.1,9.525,58.5,1407,743.235
2018,10,31,17,0.485714285,0,0,0.857142857,1278,0
2018,10,31,18,0,0,0,0,447,0
2018,10,31,19,0,0,0,0,36,0
2018,10,31,20,0,0,0,0,0,0
2018,10,31,21,0,0,0,0,0,0
2018,10,31,22,0,0,0,0,0,0
2018,10,31,23,0,0,0,0,0,0
2018,11,1,0,0,0,0,0,0,0
2018,11,1,1,0,0,0,0,0,0
2018,11,1,2,0,0,0,0,0,0
2018,11,1,3,0,0,0,0,0,0
2018,11,1,4,0,0,0,0,0,0
2018,11,1,5,0,0,0,0,0,0
2018,11,1,6,6.2,1.875,0.9,1.8,0,0
2018,11,1,7,519.25,112.45,103.875,248.175,0,3289.291
2018,11,1,8,1785.05,569.75,832.525,996.225,9,20281.393
2018,11,1,9,3250.95,984.875,1087.6,1525.525,271,41002.378
2018,11,1,10,1715.7,1234.9,1716.675,1163.85,3296,60548.985
2018,11,1,11,1649.45,262.025,1427.9,1982.1,10743,59494.611
2018,11,1,12,1682.6,360.2,515.075,1625.275,14890,65293.898
2018,11,1,13,3213.875,262.975,852.5,1519.875,13467,52593.454
2018,11,1,14,2218.575,593.1,1128.45,1640.5,7530,37969.432
2018,11,1,15,2096.35,465.175,913.475,955.35,9385,20760.228
2018,11,1,16,297.8,55.2,247.175,171.825,13466,8507.731
2018,11,1,17,0,0,0,0.714285714,10596,0
2018,11,1,18,0,0,0,0,5104,0
2018,11,1,19,0,0,0,0,954,0
2018,11,1,20,0,0,0,0,0,0
2018,11,1,21,0,0,0,0,0,0
2018,11,1,22,0,0,0,0,0,0
2018,11,1,23,0,0,0,0,0,0
2018,11,2,0,0,0,0,0,0,0
2018,11,2,1,0,0,0,0,0,0
2018,11,2,2,0,0,0,0,0,0
