Year,Month,Day,Hour,BEBE
2023,7,13,8,0.485949325
2023,7,13,9,0.5332482
2023,7,13,10,0.53414505
2023,7,13,11,0.4983262
2023,7,13,12,0.47957675
2023,7,13,13,0.4551826
2023,7,13,14,0.438222325
2023,7,13,15,0.395757125
2023,7,13,16,0.4179598
2023,7,13,17,0.379980225
2023,7,13,18,0.386554525
2023,7,13,19,0.413993975
2023,7,13,20,0.642451
2023,7,13,21,0.641952425
2023,7,13,22,0.578500325
2023,7,13,23,0.7057735
2023,7,14,0,0.7050366
2023,7,14,1,0.70587085
2023,7,14,2,0.704909475
2023,7,14,3,0.705935675
2023,7,14,4,0.705110775
2023,7,14,5,0.705444875
2023,7,14,6,0.706944
2023,7,14,7,0.7060575
2023,7,14,8,0.7059043
2023,7,14,9,0.706329675
2023,7,14,10,0.705919725
2023,7,14,11,0.708077625
2023,7,14,12,0.704309875
2023,7,14,13,0.707348425
2023,7,14,14,0.70679355
2023,7,14,15,0.70607085
2023,7,14,16,0.705267375
2023,7,14,17,0.70637995
2023,7,14,18,0.70635815
2023,7,14,19,0.694533225
2023,7,14,20,0.6879584
2023,7,14,21,0.682154725
2023,7,14,22,0.674549375
2023,7,14,23,0.675448225
2023,7,15,0,0.6670557
2023,7,15,1,0.64317455
2023,7,15,2,0.631336375
2023,7,15,3,0.61464015
2023,7,15,4,0.60093245
2023,7,15,5,0.589440825
2023,7,15,6,0.571978975
2023,7,15,7,0.5542076
2023,7,15,8,0.53746425
2023,7,15,9,0.5223735
2023,7,15,10,0.509225125
2023,7,15,11,0.489127125
2023,7,15,12,0.463696225
2023,7,15,13,0.4463661
2023,7,15,14,0.4381311
2023,7,15,15,0.426826375
2023,7,15,16,0.428815125
2023,7,15,17,0.418151875
2023,7,15,18,0.402453725
2023,7,15,19,0.41615335
2023,7,15,20,0.394871075
2023,7,15,21,0.38327015
2023,7,15,22,0.408085075
2023,7,15,23,0.393354275
2023,7,16,0,0.387867225
2023,7,16,1,0.377533375
2023,7,16,2,0.3704928
2023,7,16,3,0.364785175
2023,7,16,4,0.360016375
2023,7,16,5,0.348194375
2023,7,16,6,0.3635949
2023,7,16,7,0.3532537
2023,7,16,8,0.3339891
2023,7,16,9,0.331261825
2023,7,16,10,0.3221769
2023,7,16,11,0.33248865
2023,7,16,12,0.31519615
2023,7,16,13,0.32231735
2023,7,16,14,0.3144675
2023,7,16,15,0.3193435
2023,7,16,16,0.313971175
2023,7,16,17,0.3104091
2023,7,16,18,0.295925825
2023,7,16,19,0.31258905
2023,7,16,20,0.30235935
2023,7,16,21,0.3062359
2023,7,16,22,0.296905325
2023,7,16,23,0.336444225
2023,7,17,0,0.3176226
2023,7,17,1,0.3140308
2023,7,17,2,0.304047475
2023,7,17,3,0.6230149
2023,7,17,4,0.364753775
2023,7,17,5,0.422694375
2023,7,17,6,0.3883778
2023,7,17,7,0.3737007
2023,7,17,8,0.357011925
2023,7,17,9,0.348102075
2023,7,17,10,0.30757365
2023,7,17,11,0.31259965
2023,7,17,12,0.30617175
2023,7,17,13,0.302616275
2023,7,17,14,0.30296395
2023,7,17,15,0.301907925
2023,7,17,16,0.29499445
2023,7,17,17,0.31216855
2023,7,17,18,0.267112225
2023,7,17,19,0.29914085
2023,7,17,20,0.27311215
2023,7,17,21,0.26173105
2023,7,17,22,0.2312742
2023,7,17,23,0.261833075
2023,7,18,0,0.31552845
2023,7,18,1,0.290471775
2023,7,18,2,0.283665875
2023,7,18,3,0.310492925
2023,7,18,4,0.29059065
2023,7,18,5,0.27339655
2023,7,18,6,0.2974593
2023,7,18,7,0.294373575
2023,7,18,8,0.288975525
2023,7,18,9,0.28468875
2023,7,18,10,0.25921585
2023,7,18,11,0.25943545
2023,7,18,12,0.252559825
2023,7,18,13,0.25917125
2023,7,18,14,0.2534489
2023,7,18,15,0.2471977
2023,7,18,16,0.247455825
2023,7,18,17,0.255753425
2023,7,18,18,0.2454809
2023,7,18,19,0.237463375
2023,7,18,20,0.1988932
2023,7,18,21,0.34995375
2023,7,18,22,0.224789725
2023,7,18,23,0.276998325
2023,7,19,0,0.29355515
2023,7,19,1,0.3164792
2023,7,19,2,0.308868175
2023,7,19,3,0.3268817
2023,7,19,4,0.35659365
2023,7,19,5,0.3729905
2023,7,19,6,0.386464725
2023,7,19,7,0.402124175
2023,7,19,8,0.41260695
2023,7,19,9,0.411578425
2023,7,19,10,0.385758375
2023,7,19,11,0.3923559
2023,7,19,12,0.421897325
2023,7,19,13,0.461415175
2023,7,19,14,0.501918425
2023,7,19,15,0.50635595
2023,7,19,16,0.50749175
2023,7,19,17,0.5035294
2023,7,19,18,0.475005825
2023,7,19,19,0.4883968
2023,7,19,20,0.46759095
2023,7,19,21,0.45034975
2023,7,19,22,0.439722375
2023,7,19,23,0.445325075
2023,7,20,0,0.425610625
2023,7,20,1,0.417241525
2023,7,20,2,0.411423
2023,7,20,3,0.40529605
2023,7,20,4,0.39205065
2023,7,20,5,0.388687375
2023,7,20,6,0.38106505
2023,7,20,7,0.3741599
2023,7,20,8,0.362617525
2023,7,20,9,0.35015005
2023,7,20,10,0.3267352
2023,7,20,11,0.315746175
2023,7,20,12,0.318899775
2023,7,20,13,0.305052525
2023,7,20,14,0.301224475
2023,7,20,15,0.312501575
2023,7,20,16,0.2788733
2023,7,20,17,0.310589525
2023,7,20,18,0.2858539
2023,7,20,19,0.2808493
2023,7,20,20,0.283080625
2023,7,20,21,0.26173425
2023,7,20,22,0.266146675
2023,7,20,23,0.2949792
2023,7,21,0,0.28075145
2023,7,21,1,0.283584675
2023,7,21,2,0.2778856
2023,7,21,3,0.224715975
2023,7,21,4,0.354535425
2023,7,21,5,0.300397775
2023,7,21,6,0.296892275
2023,7,21,7,0.28111205
2023,7,21,8,0.28389255
2023,7,21,9,0.29640975
2023,7,21,10,0.2849712
2023,7,21,11,0.2459938
2023,7,21,12,0.25461025
2023,7,21,13,0.250101375
2023,7,21,14,0.244074875
2023,7,21,15,0.22128525
2023,7,21,16,0.2517766
2023,7,21,17,0.244029175
2023,7,21,18,0.24353665
2023,7,21,19,0.411790125
2023,7,21,20,0.3822529
2023,7,21,21,0.359652225
2023,7,21,22,0.392898975
2023,7,21,23,0.412657
2023,7,22,0,0.4067093
2023,7,22,1,0.396029875
2023,7,22,2,0.414483075
2023,7,22,3,0.407325925
2023,7,22,4,0.4031507
2023,7,22,5,0.41167095
2023,7,22,6,0.41084995
2023,7,22,7,0.405598075
2023,7,22,8,0.400158625
2023,7,22,9,0.38706635
2023,7,22,10,0.3907625
2023,7,22,11,0.352366525
2023,7,22,12,0.3604403
2023,7,22,13,0.35317085
2023,7,22,14,0.336240725
2023,7,22,15,0.342919575
2023,7,22,16,0.358604925
2023,7,22,17,0.3368037
2023,7,22,18,0.360344325
2023,7,22,19,0.368383175
2023,7,22,20,0.352094175
2023,7,22,21,0.35670505
2023,7,22,22,0.37347235
2023,7,22,23,0.359735225
2023,7,23,0,0.346346275
2023,7,23,1,0.329758875
2023,7,23,2,0.323314625
2023,7,23,3,0.313121725
2023,7,23,4,0.312937075
2023,7,23,5,0.309270475
2023,7,23,6,0.29922895
2023,7,23,7,0.29805735
2023,7,23,8,0.293131625
2023,7,23,9,0.288056875
2023,7,23,10,0.27638875
2023,7,23,11,0.262582467
2023,7,23,12,0.241447333
2023,7,23,13,0.2653939
2023,7,23,14,0.25480385
2023,7,23,15,0.2478429
2023,7,23,16,0.234326633
2023,7,23,17,0.2441072
2023,7,23,18,0.2380833
2023,7,23,19,0.2481793
2023,7,23,20,0.23364945
2023,7,23,21,0.23364945
2023,7,23,22,0.2775863
2023,7,23,23,0.244720375
2023,7,24,0,0.242475825
2023,7,24,1,0.234093825
2023,7,24,2,0.230100075
2023,7,24,3,0.2314384
2023,7,24,4,0.22292215
2023,7,24,5,0.22736715
2023,7,24,6,0.227529
2023,7,24,7,0.224336875
2023,7,24,8,0.20742965
2023,7,24,9,0.22118275
2023,7,24,10,0.1733836
2023,7,24,11,0.20163915
2023,7,24,12,0.197795375
2023,7,24,13,0.189582775
2023,7,24,14,0.17944215
2023,7,24,15,0.163950425
2023,7,24,16,0.14101055
2023,7,24,17,0.2271939
2023,7,24,18,0.13054261
2023,7,24,19,0.231676725
2023,7,24,20,0.3156969
2023,7,24,21,0.126715375
2023,7,24,22,0.489569725
2023,7,24,23,0.523250375
2023,7,25,0,0.547285875
2023,7,25,1,0.55927915
2023,7,25,2,0.563300725
2023,7,25,3,0.562222525
2023,7,25,4,0.54230215
2023,7,25,5,0.504857325
2023,7,25,6,0.482430475
2023,7,25,7,0.514047325
2023,7,25,8,0.5638022
2023,7,25,9,0.595902175
2023,7,25,10,0.620953075
2023,7,25,11,0.52801495
2023,7,25,12,0.53265425
2023,7,25,13,0.565819625
2023,7,25,14,0.53507075
2023,7,25,15,0.53605645
2023,7,25,16,0.52322335
2023,7,25,17,0.5179288
2023,7,25,18,0.504577025
2023,7,25,19,0.4883385
2023,7,25,20,0.465492875
2023,7,25,21,0.45162995
2023,7,25,22,0.4418983
2023,7,25,23,0.4504189
2023,7,26,0,0.44213975
2023,7,26,1,0.421301275
2023,7,26,2,0.4142157
2023,7,26,3,0.40294715
2023,7,26,4,0.3880183
2023,7,26,5,0.38192695
2023,7,26,6,0.371797625
2023,7,26,7,0.364044025
2023,7,26,8,0.353600275
2023,7,26,9,0.340945125
2023,7,26,10,0.325972575
2023,7,26,11,0.31766805
2023,7,26,12,0.30910225
2023,7,26,13,0.3105441
2023,7,26,14,0.299684025
2023,7,26,15,0.308827
2023,7,26,16,0.3031994
2023,7,26,17,0.30980015
2023,7,26,18,0.290838275
2023,7,26,19,0.29613115
2023,7,26,20,0.275156525
2023,7,26,21,0.254556575
2023,7,26,22,0.3110472
2023,7,26,23,0.2475962
2023,7,27,0,0.258698425
2023,7,27,1,0.316893675
2023,7,27,2,0.2817498
2023,7,27,3,0.286440875
2023,7,27,4,0.2660486
2023,7,27,5,0.2697281
2023,7,27,6,0.26835125
2023,7,27,7,0.26922965
2023,7,27,8,0.242106425
2023,7,27,9,0.223119625
2023,7,27,10,0.281504175
2023,7,27,11,0.204683775
2023,7,27,12,0.22056635
2023,7,27,13,0.2580275
2023,7,27,14,0.217566
2023,7,27,15,0.22083825
2023,7,27,16,0.210929525
2023,7,27,17,0.2647676
2023,7,27,18,0.186388325
2023,7,27,19,0.215744825
2023,7,27,20,0.290630275
2023,7,27,21,0.3305781
2023,7,27,22,0.27422125
2023,7,27,23,0.302462975
2023,7,28,0,0.28755435
2023,7,28,1,0.291091325
2023,7,28,2,0.282663475
2023,7,28,3,0.283785975
2023,7,28,4,0.27893375
2023,7,28,5,0.276806525
2023,7,28,6,0.273572025
2023,7,28,7,0.274917475
2023,7,28,8,0.275962275
2023,7,28,9,0.2728795
2023,7,28,10,0.2745942
2023,7,28,11,0.24560725
2023,7,28,12,0.241870075
2023,7,28,13,0.237845575
2023,7,28,14,0.267417175
2023,7,28,15,0.237980875
2023,7,28,16,0.210128425
2023,7,28,17,0.18916875
2023,7,28,18,0.241231475
2023,7,28,19,0.2091972
2023,7,28,20,0.24833675
2023,7,28,21,0.201807275
2023,7,28,22,0.211954225
2023,7,28,23,0.20605295
2023,7,29,0,0.18500045
2023,7,29,1,0.220003175
2023,7,29,2,0.2489772
2023,7,29,3,0.2170642
2023,7,29,4,0.215134375
2023,7,29,5,0.210407975
2023,7,29,6,0.2089876
2023,7,29,7,0.2048961
2023,7,29,8,0.207190275
2023,7,29,9,0.20257525
2023,7,29,10,0.202511775
2023,7,29,11,0.193268425
2023,7,29,12,0.1784086
2023,7,29,13,0.176327425
2023,7,29,14,0.170880625
2023,7,29,15,0.1514538
2023,7,29,16,0.1688619
2023,7,29,17,0.18845365
2023,7,29,18,0.165301675
2023,7,29,19,0.218342875
2023,7,29,20,0.1985557
2023,7,29,21,0.215858275
2023,7,29,22,0.203270025
2023,7,29,23,0.21163685
2023,7,30,0,0.224777525
2023,7,30,1,0.209877175
2023,7,30,2,0.22333475
2023,7,30,3,0.215934625
2023,7,30,4,0.2242886
2023,7,30,5,0.23068665
2023,7,30,6,0.2322979
2023,7,30,7,0.24470595
2023,7,30,8,0.26826985
2023,7,30,9,0.2999368
2023,7,30,10,0.3467583
2023,7,30,11,0.493613925
2023,7,30,12,0.547277725
2023,7,30,13,0.5473006
2023,7,30,14,0.546535425
2023,7,30,15,0.546204275
2023,7,30,16,0.54774975
2023,7,30,17,0.547283375
2023,7,30,18,0.547493825
2023,7,30,19,0.547079025
2023,7,30,20,0.5471973
2023,7,30,21,0.54753715
2023,7,30,22,0.54121985
2023,7,30,23,0.53647365
2023,7,31,0,0.53724325
2023,7,31,1,0.53167365
2023,7,31,2,0.514247075
2023,7,31,3,0.508683475
2023,7,31,4,0.4962538
2023,7,31,5,0.483511975
2023,7,31,6,0.46300815
2023,7,31,7,0.3901132
2023,7,31,8,0.059105233
2023,7,31,9,0.00E+00
2023,7,31,10,0
2023,7,31,11,0
2023,7,31,12,0.00E+00
2023,7,31,13,0
2023,7,31,14,0
2023,7,31,15,0
2023,7,31,16,0.00E+00
2023,7,31,17,0.00E+00
2023,7,31,18,0
2023,7,31,19,0
2023,7,31,20,0
2023,7,31,21,0.00E+00
2023,7,31,22,0
2023,7,31,23,0.00E+00
2023,8,1,0,0
2023,8,1,1,0.00E+00
2023,8,1,2,0.00E+00
2023,8,1,3,0.00E+00
2023,8,1,4,0
2023,8,1,5,0
2023,8,1,6,0
2023,8,1,7,0.00E+00
2023,8,1,8,0
2023,8,1,9,0
2023,8,1,10,0
2023,8,1,11,0
2023,8,1,12,0
2023,8,1,13,0.00E+00
2023,8,1,14,0
2023,8,1,15,0.00E+00
2023,8,1,16,0.00E+00
2023,8,1,17,0
2023,8,1,18,0
2023,8,1,19,0
2023,8,1,20,0
2023,8,1,21,0
2023,8,1,22,0.00E+00
2023,8,1,23,0.00E+00
2023,8,2,0,0.00E+00
2023,8,2,1,0
2023,8,2,2,0
2023,8,2,3,0.00E+00
2023,8,2,4,0.00E+00
2023,8,2,5,0
2023,8,2,6,0
2023,8,2,7,0
2023,8,2,8,0
2023,8,2,9,0
2023,8,2,10,0
2023,8,2,11,0
2023,8,2,12,0
2023,8,2,13,0
2023,8,2,14,0
2023,8,2,15,0.00E+00
2023,8,2,16,0
2023,8,2,17,0
2023,8,2,18,0.00E+00
2023,8,2,19,0
2023,8,2,20,0
2023,8,2,21,0.00E+00
2023,8,2,22,0
2023,8,2,23,0.00E+00
2023,8,3,0,0
2023,8,3,1,0
2023,8,3,2,0.00E+00
2023,8,3,3,0.00E+00
2023,8,3,4,0
2023,8,3,5,0.00E+00
2023,8,3,6,0
2023,8,3,7,0
2023,8,3,8,0
2023,8,3,9,0
2023,8,3,10,0.00E+00
2023,8,3,11,0
2023,8,3,12,0
2023,8,3,13,0.00E+00
2023,8,3,14,0
2023,8,3,15,0.00E+00
2023,8,3,16,0
2023,8,3,17,0.00E+00
2023,8,3,18,0.00E+00
2023,8,3,19,0.00E+00
2023,8,3,20,0
2023,8,3,21,0
2023,8,3,22,0
2023,8,3,23,0
2023,8,4,0,0
2023,8,4,1,0
2023,8,4,2,0.00E+00
2023,8,4,3,0
2023,8,4,4,0
2023,8,4,5,0.00E+00
2023,8,4,6,0
2023,8,4,7,0
2023,8,4,8,0
2023,8,4,9,0.00E+00
2023,8,4,10,0
2023,8,4,11,0
2023,8,4,12,0.00E+00
2023,8,4,13,0.00E+00
2023,8,4,14,0.00E+00
2023,8,4,15,0.00E+00
2023,8,4,16,0
2023,8,4,17,0.00E+00
2023,8,4,18,0
2023,8,4,19,0
2023,8,4,20,0.00E+00
2023,8,4,21,0.00E+00
2023,8,4,22,0
2023,8,4,23,0
2023,8,5,0,0
2023,8,5,1,0
2023,8,5,2,0.00E+00
2023,8,5,3,0
2023,8,5,4,0
2023,8,5,5,0
2023,8,5,6,0
2023,8,5,7,0
2023,8,5,8,0.00E+00
2023,8,5,9,0
2023,8,5,10,0
2023,8,5,11,0.00E+00
2023,8,5,12,0.00E+00
2023,8,5,13,0.00E+00
2023,8,5,14,0.00E+00
2023,8,5,15,0.00E+00
2023,8,5,16,0
2023,8,5,17,0
2023,8,5,18,0
2023,8,5,19,0.00E+00
2023,8,5,20,0.00E+00
2023,8,5,21,0.00E+00
2023,8,5,22,0
2023,8,5,23,0
2023,8,6,0,0.00E+00
2023,8,6,1,0.00E+00
2023,8,6,2,0.00E+00
2023,8,6,3,0.00E+00
2023,8,6,4,0
2023,8,6,5,0
2023,8,6,6,0.00E+00
2023,8,6,7,0
2023,8,6,8,0.00E+00
2023,8,6,9,0
2023,8,6,10,0
2023,8,6,11,0
2023,8,6,12,0
2023,8,6,13,0
2023,8,6,14,0.00E+00
2023,8,6,15,0
2023,8,6,16,0.00E+00
2023,8,6,17,0.00E+00
2023,8,6,18,0
2023,8,6,19,0
2023,8,6,20,0.00E+00
2023,8,6,21,0.00E+00
2023,8,6,22,0.00E+00
2023,8,6,23,0.00E+00
2023,8,7,0,0
2023,8,7,1,0
2023,8,7,2,0
2023,8,7,3,0.00E+00
2023,8,7,4,0.00E+00
2023,8,7,5,0
2023,8,7,6,0.00E+00
2023,8,7,7,0.00E+00
2023,8,7,8,0
2023,8,7,9,0.00E+00
2023,8,7,10,0.00E+00
2023,8,7,11,0.00E+00
2023,8,7,12,0.00E+00
2023,8,7,13,0
2023,8,7,14,0.00E+00
2023,8,7,15,0.00E+00
2023,8,7,16,0.00E+00
2023,8,7,17,0
2023,8,7,18,0.00E+00
2023,8,7,19,0
2023,8,7,20,0.00E+00
2023,8,7,21,0.00E+00
2023,8,7,22,0.00E+00
2023,8,7,23,0.00E+00
2023,8,8,0,0.00E+00
2023,8,8,1,0.00E+00
2023,8,8,2,0.00E+00
2023,8,8,3,0
2023,8,8,4,0
2023,8,8,5,0
2023,8,8,6,0
2023,8,8,7,0.00E+00
2023,8,8,8,0.00E+00
2023,8,8,9,0.00E+00
2023,8,8,10,0
2023,8,8,11,0.00E+00
2023,8,8,12,0.00E+00
2023,8,8,13,0
2023,8,8,14,0.00E+00
2023,8,8,15,0
2023,8,8,16,0
2023,8,8,17,0
2023,8,8,18,0
2023,8,8,19,0
2023,8,8,20,0
2023,8,8,21,0
2023,8,8,22,0
2023,8,8,23,0.00E+00
2023,8,9,0,0
2023,8,9,1,0
2023,8,9,2,0
2023,8,9,3,0.00E+00
2023,8,9,4,0.00E+00
2023,8,9,5,0
2023,8,9,6,0
2023,8,9,7,0.00E+00
2023,8,9,8,0
2023,8,9,9,0.00E+00
2023,8,9,10,0
2023,8,9,11,0
2023,8,9,12,0.00E+00
2023,8,9,13,0
2023,8,9,14,0
2023,8,9,15,0
2023,8,9,16,0
2023,8,9,17,0
2023,8,9,18,0.00E+00
2023,8,9,19,0
2023,8,9,20,0
2023,8,9,21,0.00E+00
2023,8,9,22,0.00E+00
2023,8,9,23,0.00E+00
2023,8,10,0,0
2023,8,10,1,0.00E+00
2023,8,10,2,0.00E+00
2023,8,10,3,0
2023,8,10,4,0.00E+00
2023,8,10,5,0.00E+00
2023,8,10,6,0.00E+00
2023,8,10,7,0.00E+00
2023,8,10,8,0.00E+00
2023,8,10,9,0.00E+00
2023,8,10,10,0
2023,8,10,11,0
2023,8,10,12,0
2023,8,10,13,0
2023,8,10,14,0
2023,8,10,15,0
2023,8,10,16,0
2023,8,10,17,0
2023,8,10,18,0.00E+00
2023,8,10,19,0.00E+00
2023,8,10,20,0.00E+00
2023,8,10,21,0.00E+00
2023,8,10,22,0
2023,8,10,23,0
2023,8,11,0,0
2023,8,11,1,0.00E+00
2023,8,11,2,0
2023,8,11,3,0
2023,8,11,4,0
2023,8,11,5,0.00E+00
2023,8,11,6,0
2023,8,11,7,0
2023,8,11,8,0
2023,8,11,9,0
2023,8,11,10,0
2023,8,11,11,0
2023,8,11,12,0.00E+00
2023,8,11,13,0.00E+00
2023,8,11,14,0
2023,8,11,15,0.00E+00
2023,8,11,16,0
2023,8,11,17,0
2023,8,11,18,0
2023,8,11,19,0
2023,8,11,20,0
2023,8,11,21,0
2023,8,11,22,0.00E+00
2023,8,11,23,0.00E+00
2023,8,12,0,0
2023,8,12,1,0
2023,8,12,2,0
2023,8,12,3,0.00E+00
2023,8,12,4,0
2023,8,12,5,0.00E+00
2023,8,12,6,0.00E+00
2023,8,12,7,0
2023,8,12,8,0.00E+00
2023,8,12,9,0.00E+00
2023,8,12,10,0
2023,8,12,11,0
2023,8,12,12,0
2023,8,12,13,0
2023,8,12,14,0.00E+00
2023,8,12,15,0
2023,8,12,16,0.00E+00
2023,8,12,17,0.00E+00
2023,8,12,18,0.00E+00
2023,8,12,19,0.00E+00
2023,8,12,20,0.00E+00
2023,8,12,21,0
2023,8,12,22,0.00E+00
2023,8,12,23,0.00E+00
2023,8,13,0,0.00E+00
2023,8,13,1,0.00E+00
2023,8,13,2,0.00E+00
2023,8,13,3,0.00E+00
2023,8,13,4,0.00E+00
2023,8,13,5,0
2023,8,13,6,0
2023,8,13,7,0.00E+00
2023,8,13,8,0.00E+00
2023,8,13,9,0
2023,8,13,10,0.00E+00
2023,8,13,11,0
2023,8,13,12,0.00E+00
2023,8,13,13,0
2023,8,13,14,0.00E+00
2023,8,13,15,0
2023,8,13,16,0.00E+00
2023,8,13,17,0
2023,8,13,18,0.00E+00
2023,8,13,19,0.00E+00
2023,8,13,20,0.00E+00
2023,8,13,21,0
2023,8,13,22,0
2023,8,13,23,0
2023,8,14,0,0
2023,8,14,1,0
2023,8,14,2,0.00E+00
2023,8,14,3,0.00E+00
2023,8,14,4,0
2023,8,14,5,0
2023,8,14,6,0.00E+00
2023,8,14,7,0
2023,8,14,8,0.00E+00
2023,8,14,9,0
2023,8,14,10,0.00E+00
2023,8,14,11,0.00E+00
2023,8,14,12,0.00E+00
2023,8,14,13,0
2023,8,14,14,0.00E+00
2023,8,14,15,0
2023,8,14,16,0
2023,8,14,17,0.00E+00
2023,8,14,18,0.00E+00
2023,8,14,19,0
2023,8,14,20,0.00E+00
2023,8,14,21,0
2023,8,14,22,0
2023,8,14,23,0.00E+00
2023,8,15,0,0.00E+00
2023,8,15,1,0
2023,8,15,2,0
2023,8,15,3,0
2023,8,15,4,0.00E+00
2023,8,15,5,0.00E+00
2023,8,15,6,0
2023,8,15,7,0.00E+00
2023,8,15,8,0.00E+00
2023,8,15,9,0
2023,8,15,10,0
2023,8,15,11,0.00E+00
2023,8,15,12,0.00E+00
2023,8,15,13,0
2023,8,15,14,0.00E+00
2023,8,15,15,0
2023,8,15,16,0
2023,8,15,17,0.00E+00
2023,8,15,18,0
2023,8,15,19,0.00E+00
2023,8,15,20,0
2023,8,15,21,0.00E+00
2023,8,15,22,0
2023,8,15,23,0
2023,8,16,0,0
2023,8,16,1,0.00E+00
2023,8,16,2,0
2023,8,16,3,0
2023,8,16,4,0.00E+00
2023,8,16,5,0.00E+00
2023,8,16,6,0
2023,8,16,7,0
2023,8,16,8,0.00E+00
2023,8,16,9,0.00E+00
2023,8,16,10,0.00E+00
2023,8,16,11,0.00E+00
2023,8,16,12,0
2023,8,16,13,0
2023,8,16,14,0
2023,8,16,15,0
2023,8,16,16,0.00E+00
2023,8,16,17,0
2023,8,16,18,0
2023,8,16,19,0
2023,8,16,20,0.00E+00
2023,8,16,21,0
2023,8,16,22,0
2023,8,16,23,0
2023,8,17,0,0
2023,8,17,1,0
2023,8,17,2,0
2023,8,17,3,0.00E+00
2023,8,17,4,0
2023,8,17,5,0.00E+00
2023,8,17,6,0.00E+00
2023,8,17,7,0.00E+00
2023,8,17,8,0
2023,8,17,9,0.00E+00
2023,8,17,10,0.00E+00
2023,8,17,11,0
2023,8,17,12,0.00E+00
2023,8,17,13,0.00E+00
2023,8,17,14,0.00E+00
2023,8,17,15,0.00E+00
2023,8,17,16,0
2023,8,17,17,0.058256528
2023,8,17,18,0.17372895
2023,8,17,19,0.244185075
2023,8,17,20,0.28752675
2023,8,17,21,0.28617715
2023,8,17,22,0.287999575
2023,8,17,23,0.286536125
2023,8,18,0,0.316948075
2023,8,18,1,0.3160826
2023,8,18,2,0.240625525
2023,8,18,3,0.239529675
2023,8,18,4,0.241777775
2023,8,18,5,0.243282075
2023,8,18,6,0.2405892
2023,8,18,7,0.240887275
2023,8,18,8,0.24379255
2023,8,18,9,0.243583775
2023,8,18,10,0.242779075
2023,8,18,11,0.244061675
2023,8,18,12,0.3315807
2023,8,18,13,0.529122375
2023,8,18,14,0.616431225
2023,8,18,15,0.6861658
2023,8,18,16,0.707154275
2023,8,18,17,0.710918975
2023,8,18,18,0.7103435
2023,8,18,19,0.711607775
2023,8,18,20,0.7112989
2023,8,18,21,0.711236825
2023,8,18,22,0.7107539
2023,8,18,23,0.709072525
2023,8,19,0,0.70973745
2023,8,19,1,0.709307175
2023,8,19,2,0.709334875
2023,8,19,3,0.710079925
2023,8,19,4,0.7074762
2023,8,19,5,0.709662275
2023,8,19,6,0.70844115
2023,8,19,7,0.70857445
2023,8,19,8,0.70882335
2023,8,19,9,0.709644
2023,8,19,10,0.709733225
2023,8,19,11,0.70700325
2023,8,19,12,0.70786415
2023,8,19,13,0.709063625
2023,8,19,14,0.707262975
2023,8,19,15,0.706953275
2023,8,19,16,0.7072239
2023,8,19,17,0.70776355
2023,8,19,18,0.7079041
2023,8,19,19,0.706151075
2023,8,19,20,0.707504825
2023,8,19,21,0.7072582
2023,8,19,22,0.70803045
2023,8,19,23,0.708042425
2023,8,20,0,0.707939825
2023,8,20,1,0.7089263
2023,8,20,2,0.707288725
2023,8,20,3,0.707756875
2023,8,20,4,0.70747685
2023,8,20,5,0.708269725
2023,8,20,6,0.707644675
2023,8,20,7,0.7082042
2023,8,20,8,0.707794125
2023,8,20,9,0.7086981
2023,8,20,10,0.70800005
2023,8,20,11,0.707328325
2023,8,20,12,0.706811175
2023,8,20,13,0.703458175
2023,8,20,14,0.68904375
2023,8,20,15,0.68759635
2023,8,20,16,0.677105375
2023,8,20,17,0.6801001
2023,8,20,18,0.65395585
2023,8,20,19,0.666993075
2023,8,20,20,0.655321325
2023,8,20,21,0.655623925
2023,8,20,22,0.641196875
2023,8,20,23,0.661506625
2023,8,21,0,0.641770925
2023,8,21,1,0.634549625
2023,8,21,2,0.6269147
2023,8,21,3,0.622419125
2023,8,21,4,0.6102015
2023,8,21,5,0.598357225
2023,8,21,6,0.595014025
2023,8,21,7,0.584868575
2023,8,21,8,0.5768295
2023,8,21,9,0.565960275
2023,8,21,10,0.5299609
2023,8,21,11,0.52401195
2023,8,21,12,0.5627297
2023,8,21,13,0.603834175
2023,8,21,14,0.502312075
2023,8,21,15,0.49032955
2023,8,21,16,0.4859911
2023,8,21,17,0.5104374
2023,8,21,18,0.48461045
2023,8,21,19,0.490026625
2023,8,21,20,0.46591585
2023,8,21,21,0.46430925
2023,8,21,22,0.463255575
2023,8,21,23,0.44242395
2023,8,22,0,0.446333525
2023,8,22,1,0.462595375
2023,8,22,2,0.473399025
2023,8,22,3,0.471315275
2023,8,22,4,0.46393235
2023,8,22,5,0.46032185
2023,8,22,6,0.4603584
2023,8,22,7,0.455237025
2023,8,22,8,0.45037075
2023,8,22,9,0.4419998
2023,8,22,10,0.424762025
2023,8,22,11,0.37744355
2023,8,22,12,0.423523375
2023,8,22,13,0.454356325
2023,8,22,14,0.41852
2023,8,22,15,0.407029775
2023,8,22,16,0.417782475
2023,8,22,17,0.412285775
2023,8,22,18,0.4005581
2023,8,22,19,0.3785384
2023,8,22,20,0.40821115
2023,8,22,21,0.385232275
2023,8,22,22,0.380771225
2023,8,22,23,0.373707575
2023,8,23,0,0.392088825
2023,8,23,1,0.37826175
2023,8,23,2,0.3784264
2023,8,23,3,0.37687085
2023,8,23,4,0.368000825
