,Generator,Time,Value
530,Cornell_CUBO,123,0.0
531,Cornell_CUBO,124,0.0
532,Cornell_CUBO,125,0.0
533,Cornell_CUBO,126,0.0
534,Cornell_CUBO,127,0.0
535,Cornell_CUBO,128,0.0
536,Cornell_CUBO,129,0.0
537,Cornell_CUBO,130,0.0
538,Cornell_CUBO,131,0.0
539,Cornell_CUBO,132,0.0
540,Cornell_CUBO,133,0.0
541,Cornell_CUBO,134,0.0
542,Cornell_CUBO,135,0.0
543,Cornell_CUBO,136,0.0
544,Cornell_CUBO,137,0.0
545,Cornell_CUBO,138,0.0
546,Cornell_CUBO,139,0.0
547,Cornell_CUBO,140,0.0
548,Cornell_CUBO,141,0.0
549,Cornell_CUBO,142,0.0
550,Cornell_CUBO,143,0.0
551,Cornell_CUBO,144,0.0
552,Cornell_Hydrogen,121,0.0
553,Cornell_Hydrogen,122,0.0
554,Cornell_Hydrogen,123,0.0
555,Cornell_Hydrogen,124,0.0
556,Cornell_Hydrogen,125,0.0
557,Cornell_Hydrogen,126,0.0
558,Cornell_Hydrogen,127,0.0
559,Cornell_Hydrogen,128,0.0
560,Cornell_Hydrogen,129,0.0
561,Cornell_Hydrogen,130,0.0
562,Cornell_Hydrogen,131,0.0
563,Cornell_Hydrogen,132,0.0
564,Cornell_Hydrogen,133,0.0
565,Cornell_Hydrogen,134,0.0
566,Cornell_Hydrogen,135,0.0
567,Cornell_Hydrogen,136,0.0
568,Cornell_Hydrogen,137,0.0
569,Cornell_Hydrogen,138,0.0
570,Cornell_Hydrogen,139,0.0
571,Cornell_Hydrogen,140,0.0
572,Cornell_Hydrogen,141,0.0
573,Cornell_Hydrogen,142,0.0
574,Cornell_Hydrogen,143,0.0
575,Cornell_Hydrogen,144,0.0
576,Cornell_CEP,145,0.0
577,Cornell_CEP,146,0.0
578,Cornell_CEP,147,0.0
579,Cornell_CEP,148,0.0
580,Cornell_CEP,149,0.0
581,Cornell_CEP,150,0.0
582,Cornell_CEP,151,0.0
583,Cornell_CEP,152,0.0
584,Cornell_CEP,153,0.0
585,Cornell_CEP,154,0.0
586,Cornell_CEP,155,0.0
587,Cornell_CEP,156,0.0
588,Cornell_CEP,157,0.0
589,Cornell_CEP,158,0.0
590,Cornell_CEP,159,0.0
591,Cornell_CEP,160,0.0
592,Cornell_CEP,161,0.0
593,Cornell_CEP,162,0.0
594,Cornell_CEP,163,0.0
595,Cornell_CEP,164,0.0
596,Cornell_CEP,165,0.0
597,Cornell_CEP,166,0.0
598,Cornell_CEP,167,0.0
599,Cornell_CEP,168,0.0
600,NYS_Grid,145,1.996519647000241
601,NYS_Grid,146,1.9188295860003564
602,NYS_Grid,147,1.8763076204995741
603,NYS_Grid,148,1.8326971725000476
604,NYS_Grid,149,1.7768053079998936
605,NYS_Grid,150,1.7545381394993456
606,NYS_Grid,151,1.7416219440001441
607,NYS_Grid,152,1.7240711459999147
608,NYS_Grid,153,1.7451908879993425
609,NYS_Grid,154,1.7618941305008775
610,NYS_Grid,155,1.7779770090000966
611,NYS_Grid,156,1.8506297700005234
612,NYS_Grid,157,1.92091802700088
613,NYS_Grid,158,1.9476286965000327
614,NYS_Grid,159,1.9714429694995488
615,NYS_Grid,160,1.994559291000769
616,NYS_Grid,161,2.0134920634920634
617,NYS_Grid,162,2.017323371999737
618,NYS_Grid,163,2.0172213914993335
619,NYS_Grid,164,2.0341048185000545
620,NYS_Grid,165,2.027047211999161
621,NYS_Grid,166,2.0466499395006394
622,NYS_Grid,167,2.044205475000126
623,NYS_Grid,168,2.0004728130006697
624,Cornell_CUBO,145,0.0
625,Cornell_CUBO,146,0.0
626,Cornell_CUBO,147,0.0
627,Cornell_CUBO,148,0.0
628,Cornell_CUBO,149,0.0
629,Cornell_CUBO,150,0.0
630,Cornell_CUBO,151,0.0
631,Cornell_CUBO,152,0.0
632,Cornell_CUBO,153,0.0
633,Cornell_CUBO,154,0.0
634,Cornell_CUBO,155,0.0
635,Cornell_CUBO,156,0.0
636,Cornell_CUBO,157,0.0
637,Cornell_CUBO,158,0.0
638,Cornell_CUBO,159,0.0
639,Cornell_CUBO,160,0.0
640,Cornell_CUBO,161,0.0
641,Cornell_CUBO,162,0.0
642,Cornell_CUBO,163,0.0
643,Cornell_CUBO,164,0.0
644,Cornell_CUBO,165,0.0
645,Cornell_CUBO,166,0.0
646,Cornell_CUBO,167,0.0
647,Cornell_CUBO,168,0.0
648,Cornell_Hydrogen,145,0.0
649,Cornell_Hydrogen,146,0.0
650,Cornell_Hydrogen,147,0.0
651,Cornell_Hydrogen,148,0.0
652,Cornell_Hydrogen,149,0.0
653,Cornell_Hydrogen,150,0.0
654,Cornell_Hydrogen,151,0.0
655,Cornell_Hydrogen,152,0.0
656,Cornell_Hydrogen,153,0.0
657,Cornell_Hydrogen,154,0.0
658,Cornell_Hydrogen,155,0.0
659,Cornell_Hydrogen,156,0.0
660,Cornell_Hydrogen,157,0.0
661,Cornell_Hydrogen,158,0.0
662,Cornell_Hydrogen,159,0.0
663,Cornell_Hydrogen,160,0.0
664,Cornell_Hydrogen,161,0.0
665,Cornell_Hydrogen,162,0.0
666,Cornell_Hydrogen,163,0.0
667,Cornell_Hydrogen,164,0.0
668,Cornell_Hydrogen,165,0.0
669,Cornell_Hydrogen,166,0.0
670,Cornell_Hydrogen,167,0.0
671,Cornell_Hydrogen,168,0.0
672,Cornell_CEP,169,0.0
673,Cornell_CEP,170,0.0
674,Cornell_CEP,171,0.0
675,Cornell_CEP,172,0.0
676,Cornell_CEP,173,0.0
677,Cornell_CEP,174,0.0
678,Cornell_CEP,175,0.0
679,Cornell_CEP,176,0.0
680,Cornell_CEP,177,0.0
681,Cornell_CEP,178,0.0
682,Cornell_CEP,179,0.0
683,Cornell_CEP,180,0.0
684,Cornell_CEP,181,0.0
685,Cornell_CEP,182,0.0
686,Cornell_CEP,183,0.0
687,Cornell_CEP,184,0.0
688,Cornell_CEP,185,0.0
689,Cornell_CEP,186,0.0
690,Cornell_CEP,187,0.0
691,Cornell_CEP,188,0.0
692,Cornell_CEP,189,0.0
693,Cornell_CEP,190,0.0
694,Cornell_CEP,191,0.0
695,Cornell_CEP,192,0.0
696,NYS_Grid,169,1.9539064799992047
697,NYS_Grid,170,1.9030481054996926
698,NYS_Grid,171,1.8682829429999401
699,NYS_Grid,172,1.82286500850023
700,NYS_Grid,173,1.7643844214999262
701,NYS_Grid,174,1.7661976545005018
702,NYS_Grid,175,1.7790933929991297
703,NYS_Grid,176,1.768227542999739
704,NYS_Grid,177,1.7536593540007743
705,NYS_Grid,178,1.7450390685007733
706,NYS_Grid,179,1.7987571195008059
707,NYS_Grid,180,1.8749581305000902
708,NYS_Grid,181,1.9361681760001375
709,NYS_Grid,182,1.9458582869992824
710,NYS_Grid,183,1.9524891015007597
711,NYS_Grid,184,1.9791476880000118
712,NYS_Grid,185,1.9950308520001272
713,NYS_Grid,186,2.008227727499616
714,NYS_Grid,187,1.9929332249994332
715,NYS_Grid,188,1.9792111544993531
716,NYS_Grid,189,1.9893062789997202
717,NYS_Grid,190,1.9951210920007725
718,NYS_Grid,191,2.020261012499759
719,NYS_Grid,192,1.9860464084995328
720,Cornell_CUBO,169,0.0
721,Cornell_CUBO,170,0.0
722,Cornell_CUBO,171,0.0
723,Cornell_CUBO,172,0.0
724,Cornell_CUBO,173,0.0
725,Cornell_CUBO,174,0.0
726,Cornell_CUBO,175,0.0
727,Cornell_CUBO,176,0.0
728,Cornell_CUBO,177,0.0
729,Cornell_CUBO,178,0.0
730,Cornell_CUBO,179,0.0
731,Cornell_CUBO,180,0.0
732,Cornell_CUBO,181,0.0
733,Cornell_CUBO,182,0.0
734,Cornell_CUBO,183,0.0
735,Cornell_CUBO,184,0.0
736,Cornell_CUBO,185,0.0
